DateTime,Condition,Rain,MaxTemp,MinTemp,SunRise,SunSet,MoonRise,MoonSet,AvgWind,AvgHumidity,AvgPressure
02.07.2011,Sunny,1.07,24,20,5:36:00,20:40:00,6:37:00,21:24:00,10,73,1010
01.07.2011,Partly cloudy,6.94,25,22,5:36:00,20:40:00,5:31:00,20:43:00,12,70,1008
30.06.2011,Sunny,0.2,24,20,5:35:00,20:40:00,4:30:00,19:57:00,8,62,1009
29.06.2011,Sunny,1.43,22,19,5:35:00,20:40:00,3:38:00,19:05:00,11,60,1008
28.06.2011,Sunny,0.67,23,20,5:34:00,20:40:00,2:53:00,18:08:00,12,52,1009
27.06.2011,Partly cloudy,0.4,27,21,5:34:00,20:40:00,2:15:00,17:09:00,16,67,1011
26.06.2011,Sunny,0.86,21,19,5:34:00,20:40:00,1:43:00,16:09:00,27,65,1014
25.06.2011,Sunny,0,25,20,5:33:00,20:40:00,1:14:00,15:09:00,19,74,1009
24.06.2011,Sunny,0,25,21,5:33:00,20:40:00,12:48:00,14:10:00,25,70,1013
23.06.2011,Sunny,0,25,21,5:33:00,20:40:00,12:24:00,13:11:00,26,66,1016
22.06.2011,Sunny,0,24,21,5:32:00,20:40:00,12:00:00,0:12:00,25,67,1019
21.06.2011,Sunny,0,24,20,5:32:00,20:40:00,,11:13:00,22,73,1019
20.06.2011,Sunny,0,24,21,5:32:00,20:39:00,23:36:00,10:12:00,18,77,1012
19.06.2011,Sunny,0,24,20,5:32:00,20:39:00,23:09:00,9:09:00,7,77,1011
18.06.2011,Sunny,0.65,24,21,5:32:00,20:39:00,22:38:00,8:04:00,15,76,1014
17.06.2011,Sunny,2.14,23,20,5:32:00,20:38:00,22:02:00,6:58:00,15,75,1015
16.06.2011,Sunny,0.01,23,20,5:32:00,20:38:00,21:19:00,5:53:00,17,74,1015
15.06.2011,Sunny,0,23,20,5:32:00,20:38:00,20:27:00,4:52:00,19,76,1014
14.06.2011,Partly cloudy,0.3,22,19,5:32:00,20:37:00,19:26:00,3:58:00,10,73,1012
13.06.2011,Sunny,2.18,23,20,5:32:00,20:37:00,18:18:00,3:11:00,16,74,1010
12.06.2011,Torrential rain shower,41.45,22,19,5:32:00,20:36:00,17:05:00,2:31:00,20,79,1008
11.06.2011,Moderate or heavy rain shower,19.84,21,19,5:32:00,20:36:00,15:52:00,1:57:00,15,76,1006
10.06.2011,Thundery outbreaks possible,5.5,23,21,5:32:00,20:35:00,14:39:00,1:27:00,15,73,1004
09.06.2011,Sunny,0.06,26,23,5:32:00,20:35:00,13:28:00,12:57:00,12,63,1007
08.06.2011,Sunny,0,23,19,5:32:00,20:34:00,0:17:00,12:28:00,6,69,1013
07.06.2011,Sunny,0,22,19,5:33:00,20:34:00,11:07:00,,23,64,1014
06.06.2011,Sunny,0,22,19,5:33:00,20:33:00,9:58:00,23:58:00,18,76,1014
05.06.2011,Sunny,0,23,19,5:33:00,20:32:00,8:49:00,23:25:00,11,69,1014
04.06.2011,Sunny,0,22,18,5:34:00,20:32:00,7:43:00,22:46:00,15,68,1015
03.06.2011,Sunny,0.26,22,18,5:34:00,20:31:00,6:41:00,22:03:00,12,79,1015
02.06.2011,Sunny,0,21,17,5:34:00,20:30:00,5:46:00,21:14:00,6,81,1014
01.06.2011,Sunny,0.02,20,17,5:35:00,20:30:00,4:58:00,20:19:00,9,84,1014
31.05.2011,Partly cloudy,0.88,20,17,5:35:00,20:29:00,4:17:00,19:21:00,12,85,1015
30.05.2011,Partly cloudy,1.22,23,17,5:36:00,20:28:00,3:43:00,18:21:00,13,66,1013
29.05.2011,Partly cloudy,0.59,23,17,5:36:00,20:27:00,3:13:00,17:21:00,16,64,1013
28.05.2011,Overcast,0,18,16,5:37:00,20:26:00,2:46:00,16:21:00,21,87,1012
27.05.2011,Sunny,0,19,16,5:37:00,20:26:00,2:21:00,15:23:00,25,86,1015
26.05.2011,Sunny,0.01,21,17,5:38:00,20:25:00,1:58:00,14:24:00,23,79,1017
25.05.2011,Sunny,0.84,21,17,5:39:00,20:24:00,1:34:00,13:26:00,20,76,1016
24.05.2011,Sunny,0,20,16,5:39:00,20:23:00,1:09:00,0:26:00,21,75,1018
23.05.2011,Sunny,0,20,16,5:40:00,20:22:00,12:40:00,11:25:00,19,77,1018
22.05.2011,Sunny,0,19,16,5:41:00,20:21:00,12:08:00,10:22:00,11,77,1017
21.05.2011,Sunny,0.01,18,14,5:42:00,20:20:00,,9:17:00,9,81,1016
20.05.2011,Partly cloudy,0,16,13,5:43:00,20:19:00,23:29:00,8:11:00,7,86,1016
19.05.2011,Sunny,2.73,16,13,5:43:00,20:18:00,22:41:00,7:08:00,8,86,1015
18.05.2011,Sunny,8.88,16,13,5:44:00,20:17:00,21:44:00,6:10:00,11,88,1017
17.05.2011,Sunny,1.79,21,13,5:45:00,20:16:00,20:38:00,5:19:00,15,68,1016
16.05.2011,Sunny,0,18,16,5:46:00,20:16:00,19:25:00,4:35:00,9,63,1015
15.05.2011,Sunny,0,17,13,5:47:00,20:15:00,18:09:00,3:58:00,6,76,1016
14.05.2011,Sunny,0,17,13,5:48:00,20:14:00,16:54:00,3:25:00,9,80,1016
13.05.2011,Overcast,0.99,14,12,5:49:00,20:13:00,15:40:00,2:55:00,11,87,1015
12.05.2011,Partly cloudy,0,14,11,5:50:00,20:12:00,14:26:00,2:25:00,23,79,1012
11.05.2011,Sunny,0,15,11,5:51:00,20:11:00,13:16:00,1:55:00,26,75,1014
10.05.2011,Sunny,0.04,15,11,5:52:00,20:10:00,0:05:00,1:23:00,18,71,1018
09.05.2011,Partly cloudy,0.03,14,11,5:53:00,20:09:00,10:57:00,12:46:00,19,78,1019
08.05.2011,Partly cloudy,0.27,15,10,5:54:00,20:08:00,9:51:00,12:05:00,12,71,1017
07.05.2011,Sunny,0,15,10,5:56:00,20:07:00,8:48:00,,14,62,1022
06.05.2011,Sunny,4.41,13,10,5:57:00,20:06:00,7:52:00,23:19:00,26,77,1023
05.05.2011,Overcast,0.74,12,11,5:58:00,20:05:00,7:02:00,22:26:00,15,90,1014
04.05.2011,Partly cloudy,7.49,16,12,5:59:00,20:03:00,6:19:00,21:30:00,10,90,1004
03.05.2011,Partly cloudy,7.44,17,13,6:00:00,20:02:00,5:43:00,20:30:00,8,85,1007
02.05.2011,Sunny,5.5,16,13,6:02:00,20:01:00,5:11:00,19:31:00,10,82,1007
01.05.2011,Partly cloudy,0.4,17,13,6:03:00,20:00:00,4:44:00,18:30:00,7,74,1008
30.04.2011,Sunny,0.04,14,12,6:04:00,19:59:00,4:18:00,17:32:00,6,82,1009
29.04.2011,Sunny,0.3,13,11,6:05:00,19:58:00,3:55:00,16:33:00,6,86,1008
28.04.2011,Partly cloudy,0.01,13,10,6:07:00,19:57:00,3:32:00,15:35:00,10,87,1009
27.04.2011,Cloudy,2.17,12,10,6:08:00,19:56:00,3:07:00,14:36:00,9,85,1013
26.04.2011,Sunny,0,13,9,6:10:00,19:55:00,2:41:00,13:37:00,17,78,1016
25.04.2011,Partly cloudy,0.03,11,8,6:11:00,19:54:00,2:11:00,0:36:00,22,81,1020
24.04.2011,Partly cloudy,0,11,8,6:12:00,19:53:00,1:36:00,11:33:00,12,81,1020
23.04.2011,Sunny,0.01,11,8,6:14:00,19:52:00,12:53:00,10:29:00,18,74,1018
22.04.2011,Sunny,0.01,10,7,6:15:00,19:51:00,12:02:00,9:27:00,26,72,1018
21.04.2011,Sunny,0,11,7,6:17:00,19:50:00,,8:26:00,27,67,1022
20.04.2011,Sunny,1.78,10,8,6:18:00,19:49:00,23:01:00,7:33:00,18,85,1014
19.04.2011,Cloudy,0.11,9,8,6:20:00,19:48:00,21:52:00,6:45:00,17,90,1011
18.04.2011,Overcast,0.89,9,7,6:21:00,19:47:00,20:36:00,6:04:00,30,87,1013
17.04.2011,Partly cloudy,0.25,10,7,6:23:00,19:46:00,19:19:00,5:29:00,29,68,1020
16.04.2011,Sunny,0.06,11,7,6:24:00,19:45:00,18:01:00,4:57:00,23,78,1018
15.04.2011,Sunny,0,12,8,6:26:00,19:44:00,16:45:00,4:26:00,13,70,1012
14.04.2011,Partly cloudy,0.1,13,8,6:27:00,19:43:00,15:31:00,3:55:00,26,77,1006
13.04.2011,Sunny,0.05,15,8,6:29:00,19:42:00,14:17:00,3:23:00,20,68,1010
12.04.2011,Partly cloudy,0,11,6,6:30:00,19:40:00,13:06:00,2:47:00,13,69,1014
11.04.2011,Sunny,2.49,9,6,6:32:00,19:39:00,11:57:00,2:07:00,12,69,1013
10.04.2011,Partly cloudy,1.77,10,8,6:34:00,19:38:00,10:53:00,1:22:00,9,78,1010
09.04.2011,Sunny,0,15,8,6:35:00,19:37:00,9:55:00,12:31:00,20,77,1006
08.04.2011,Partly cloudy,1.88,13,7,6:37:00,19:36:00,9:03:00,,26,77,1009
07.04.2011,Sunny,0.07,11,8,6:38:00,19:35:00,8:19:00,23:36:00,9,81,1018
06.04.2011,Cloudy,0.6,10,7,6:40:00,19:34:00,7:41:00,22:37:00,13,89,1019
05.04.2011,Partly cloudy,0.29,9,7,6:42:00,19:33:00,7:09:00,21:38:00,6,87,1017
04.04.2011,Overcast,0,7,7,6:43:00,19:32:00,6:40:00,20:38:00,15,88,1015
03.04.2011,Overcast,0,8,7,6:45:00,19:31:00,6:15:00,19:39:00,15,93,1011
02.04.2011,Overcast,5.99,9,7,6:47:00,19:30:00,5:51:00,18:40:00,17,95,1013
01.04.2011,Partly cloudy,0.01,10,8,6:48:00,19:29:00,5:28:00,17:42:00,25,90,1020
31.03.2011,Partly cloudy,0.01,11,8,6:50:00,19:28:00,5:04:00,16:43:00,17,88,1021
30.03.2011,Thundery outbreaks possible,3.17,13,9,6:52:00,19:27:00,4:39:00,15:45:00,13,85,1017
29.03.2011,Partly cloudy,4.54,14,11,6:53:00,19:26:00,4:11:00,14:44:00,12,75,1016
28.03.2011,Partly cloudy,1.63,11,8,6:55:00,19:25:00,3:39:00,13:43:00,6,87,1019
27.03.2011,Partly cloudy,2.09,13,9,6:57:00,19:23:00,3:00:00,0:41:00,17,77,1017
26.03.2011,Sunny,0,14,9,6:58:00,19:22:00,2:14:00,11:40:00,22,66,1017
25.03.2011,Sunny,0,11,8,7:00:00,19:21:00,1:20:00,10:40:00,13,68,1023
24.03.2011,Sunny,0.26,10,6,7:02:00,19:20:00,12:15:00,9:45:00,6,74,1025
23.03.2011,Sunny,0.05,8,5,7:04:00,19:19:00,,8:56:00,17,65,1027
22.03.2011,Partly cloudy,0.39,7,5,7:05:00,19:18:00,23:04:00,8:13:00,27,75,1029
21.03.2011,Overcast,0.81,7,6,7:07:00,19:17:00,21:49:00,7:36:00,31,84,1024
20.03.2011,Cloudy,0.3,9,7,7:09:00,19:16:00,20:31:00,7:02:00,22,92,1019
19.03.2011,Overcast,1.57,9,7,7:10:00,19:15:00,19:13:00,6:30:00,18,91,1015
18.03.2011,Overcast,3.14,10,9,7:12:00,19:14:00,17:56:00,5:59:00,7,87,1015
17.03.2011,Partly cloudy,0.06,13,10,7:14:00,19:13:00,16:39:00,5:27:00,11,68,1018
16.03.2011,Sunny,0,13,10,7:15:00,19:12:00,15:24:00,4:51:00,10,68,1022
15.03.2011,Sunny,0,12,9,7:17:00,19:10:00,14:11:00,4:12:00,12,69,1024
14.03.2011,Sunny,0,12,8,7:19:00,19:09:00,13:03:00,3:27:00,10,68,1026
13.03.2011,Sunny,0,10,7,7:20:00,19:08:00,0:00:00,2:37:00,10,70,1027
12.03.2011,Sunny,0,9,5,7:22:00,19:07:00,11:05:00,1:43:00,9,67,1026
11.03.2011,Sunny,0.16,6,2,7:24:00,19:06:00,10:18:00,12:44:00,13,76,1023
10.03.2011,Overcast,5.78,2,0,7:25:00,19:05:00,9:39:00,,21,86,1020
09.03.2011,Overcast,3.05,4,1,7:27:00,19:04:00,9:05:00,23:45:00,40,84,1017
08.03.2011,Overcast,0,4,2,7:29:00,19:03:00,8:36:00,22:45:00,47,74,1021
07.03.2011,Cloudy,0,6,4,7:30:00,19:01:00,8:10:00,21:45:00,36,70,1018
06.03.2011,Patchy rain possible,1.12,12,8,7:32:00,19:00:00,7:46:00,20:46:00,16,73,1014
05.03.2011,Partly cloudy,0.92,11,8,7:33:00,18:59:00,7:23:00,19:48:00,15,72,1014
04.03.2011,Partly cloudy,0.51,12,7,7:35:00,18:58:00,7:00:00,18:49:00,15,72,1014
03.03.2011,Partly cloudy,1.27,11,8,7:36:00,18:57:00,6:35:00,17:51:00,16,79,1012
02.03.2011,Cloudy,0.43,6,4,7:38:00,18:56:00,6:08:00,16:50:00,30,78,1031
01.03.2011,Cloudy,0.2,4,3,7:40:00,18:55:00,5:38:00,15:49:00,30,81,1028
28.02.2011,Cloudy,0.21,6,4,7:41:00,18:53:00,5:02:00,14:47:00,26,82,1023
27.02.2011,Cloudy,0.9,10,7,7:43:00,18:52:00,4:19:00,13:46:00,13,81,1014
26.02.2011,Overcast,1.01,5,2,7:44:00,18:51:00,3:29:00,0:46:00,37,86,1020
25.02.2011,Overcast,0.74,7,6,7:46:00,18:50:00,2:30:00,11:51:00,32,91,1015
24.02.2011,Cloudy,0.49,7,7,7:47:00,18:49:00,1:24:00,11:02:00,28,92,1015
23.02.2011,Overcast,1.75,9,7,7:48:00,18:47:00,12:13:00,10:18:00,18,93,1011
22.02.2011,Cloudy,0.25,8,5,7:50:00,18:46:00,,9:41:00,15,85,1011
21.02.2011,Cloudy,0.14,6,4,7:51:00,18:45:00,22:58:00,9:07:00,18,82,1016
20.02.2011,Overcast,1.38,7,4,7:53:00,18:44:00,21:43:00,8:35:00,26,87,1011
19.02.2011,Partly cloudy,0,10,7,7:54:00,18:43:00,20:26:00,8:04:00,22,89,1001
18.02.2011,Partly cloudy,2.16,11,8,7:55:00,18:41:00,19:09:00,7:33:00,14,81,1013
17.02.2011,Sunny,0.04,9,3,7:57:00,18:40:00,17:52:00,6:59:00,8,72,1018
16.02.2011,Partly cloudy,0.09,5,3,7:58:00,18:39:00,16:36:00,6:21:00,25,72,1018
15.02.2011,Cloudy,0.1,6,4,7:59:00,18:38:00,15:22:00,5:38:00,28,78,1012
14.02.2011,Partly cloudy,0.09,8,5,8:01:00,18:36:00,14:14:00,4:48:00,11,73,1013
13.02.2011,Sunny,0,8,4,8:02:00,18:35:00,13:13:00,3:54:00,20,73,1019
12.02.2011,Sunny,2.37,11,7,8:03:00,18:34:00,0:21:00,2:55:00,26,70,1012
11.02.2011,Sunny,0,7,4,8:04:00,18:33:00,11:39:00,1:54:00,12,57,1021
10.02.2011,Sunny,0,8,5,8:05:00,18:31:00,11:03:00,12:54:00,15,70,1021
09.02.2011,Sunny,0,9,6,8:07:00,18:30:00,10:32:00,,18,77,1017
08.02.2011,Sunny,0,10,8,8:08:00,18:29:00,10:05:00,23:54:00,4,74,1020
07.02.2011,Sunny,0,10,7,8:09:00,18:28:00,9:41:00,22:54:00,8,80,1022
06.02.2011,Sunny,0,10,7,8:10:00,18:27:00,9:18:00,21:56:00,14,72,1022
05.02.2011,Sunny,0,7,4,8:11:00,18:25:00,8:55:00,20:57:00,13,75,1025
04.02.2011,Cloudy,0,6,4,8:12:00,18:24:00,8:31:00,19:58:00,30,76,1024
03.02.2011,Sunny,0,7,4,8:13:00,18:23:00,8:05:00,18:58:00,25,72,1022
02.02.2011,Sunny,0,6,3,8:14:00,18:22:00,7:36:00,17:57:00,7,67,1024
01.02.2011,Moderate or heavy snow showers,0.68,4,3,8:15:00,18:20:00,7:02:00,16:54:00,23,81,1024
31.01.2011,Sunny,0.18,5,3,8:16:00,18:19:00,6:21:00,15:51:00,16,75,1021
30.01.2011,Light sleet,1.4,5,3,8:17:00,18:18:00,5:34:00,14:50:00,28,84,1019
29.01.2011,Overcast,0.92,7,4,8:18:00,18:17:00,4:37:00,13:54:00,38,83,1018
28.01.2011,Partly cloudy,0,9,5,8:19:00,18:15:00,3:35:00,13:03:00,21,66,1019
27.01.2011,Sunny,0.1,6,4,8:20:00,18:14:00,2:26:00,0:18:00,11,75,1019
26.01.2011,Overcast,1.94,5,3,8:20:00,18:13:00,1:15:00,11:41:00,19,83,1014
25.01.2011,Overcast,2.53,6,4,8:21:00,18:12:00,12:02:00,11:07:00,28,89,1011
24.01.2011,Overcast,2.14,7,6,8:22:00,18:10:00,,10:36:00,23,92,1014
23.01.2011,Sunny,1.3,12,7,8:23:00,18:09:00,22:49:00,10:06:00,20,83,1014
22.01.2011,Partly cloudy,0.22,12,9,8:23:00,18:08:00,21:35:00,9:37:00,11,72,1017
21.01.2011,Sunny,0,11,8,8:24:00,18:07:00,20:20:00,9:05:00,10,68,1019
20.01.2011,Sunny,0,9,6,8:24:00,18:06:00,19:04:00,8:30:00,6,74,1018
19.01.2011,Sunny,0,9,6,8:25:00,18:05:00,17:49:00,7:50:00,10,79,1022
18.01.2011,Sunny,0,9,6,8:26:00,18:03:00,16:36:00,7:03:00,13,80,1025
17.01.2011,Cloudy,0.23,8,6,8:26:00,18:02:00,15:30:00,6:10:00,23,86,1028
16.01.2011,Overcast,4.28,10,8,8:27:00,18:01:00,14:32:00,5:11:00,20,89,1020
15.01.2011,Sunny,0,10,8,8:27:00,18:00:00,13:44:00,4:09:00,11,80,1018
14.01.2011,Partly cloudy,0,9,8,8:27:00,17:59:00,13:04:00,3:07:00,5,79,1017
13.01.2011,Sunny,0,10,8,8:28:00,17:58:00,0:30:00,2:05:00,11,74,1017
12.01.2011,Sunny,0,11,8,8:28:00,17:57:00,0:02:00,1:05:00,10,70,1019
11.01.2011,Cloudy,0,11,8,8:28:00,17:56:00,11:37:00,12:06:00,7,72,1022
10.01.2011,Sunny,0,10,8,8:29:00,17:55:00,11:14:00,,6,62,1025
09.01.2011,Cloudy,0.05,9,7,8:29:00,17:54:00,10:51:00,23:08:00,6,54,1024
08.01.2011,Sunny,0,8,5,8:29:00,17:53:00,10:27:00,22:09:00,7,65,1027
07.01.2011,Sunny,0.44,8,6,8:29:00,17:52:00,10:03:00,21:09:00,8,76,1028
06.01.2011,Overcast,1.06,6,5,8:29:00,17:51:00,9:35:00,20:08:00,12,80,1025
05.01.2011,Cloudy,0.72,7,6,8:29:00,17:50:00,9:03:00,19:05:00,31,79,1024
04.01.2011,Overcast,2.83,6,5,8:29:00,17:49:00,8:24:00,18:02:00,32,86,1020
03.01.2011,Overcast,2.12,9,6,8:29:00,17:48:00,7:39:00,16:59:00,13,79,1012
02.01.2011,Sunny,0,10,7,8:29:00,17:47:00,6:44:00,15:59:00,13,57,1016
01.01.2011,Sunny,0,7,5,8:29:00,17:46:00,5:42:00,15:05:00,11,67,1020
31.12.2010,Sunny,0,6,5,8:29:00,17:46:00,4:34:00,14:18:00,9,67,1024
30.12.2010,Cloudy,0,6,5,8:29:00,17:45:00,3:24:00,13:38:00,25,79,1025
29.12.2010,Overcast,1.76,6,5,8:28:00,17:44:00,2:13:00,13:03:00,31,88,1023
28.12.2010,Overcast,6.4,10,5,8:28:00,17:43:00,1:01:00,0:32:00,32,91,1016
27.12.2010,Thundery outbreaks possible,11.67,13,11,8:28:00,17:43:00,,0:04:00,7,90,1015
26.12.2010,Partly cloudy,11.74,13,12,8:27:00,17:42:00,23:50:00,11:36:00,13,87,1012
25.12.2010,Partly cloudy,0.14,16,12,8:27:00,17:41:00,22:38:00,11:06:00,23,67,1008
24.12.2010,Sunny,0,14,11,8:27:00,17:41:00,21:25:00,10:34:00,15,71,1014
23.12.2010,Sunny,0,13,11,8:26:00,17:40:00,20:11:00,9:58:00,11,75,1017
22.12.2010,Sunny,0,14,12,8:26:00,17:40:00,18:59:00,9:15:00,9,77,1021
21.12.2010,Partly cloudy,0.3,14,12,8:25:00,17:39:00,17:50:00,8:25:00,15,79,1020
20.12.2010,Partly cloudy,0.3,14,8,8:25:00,17:39:00,16:48:00,7:29:00,17,82,1019
19.12.2010,Partly cloudy,3.38,12,7,8:24:00,17:38:00,15:54:00,6:27:00,27,82,1016
18.12.2010,Sunny,0,11,8,8:24:00,17:38:00,15:10:00,5:24:00,33,67,1011
17.12.2010,Overcast,1.74,9,4,8:23:00,17:37:00,14:33:00,4:20:00,18,90,1001
16.12.2010,Overcast,0,10,6,8:22:00,17:37:00,14:02:00,3:19:00,22,89,1006
15.12.2010,Overcast,0,7,5,8:22:00,17:37:00,13:35:00,2:18:00,16,87,1015
14.12.2010,Overcast,0,7,6,8:21:00,17:37:00,13:11:00,1:20:00,12,85,1011
13.12.2010,Partly cloudy,0.01,6,4,8:20:00,17:36:00,0:48:00,12:21:00,17,73,1008
12.12.2010,Partly cloudy,0.01,5,3,8:19:00,17:36:00,0:25:00,,25,70,1008
11.12.2010,Overcast,1.84,5,4,8:19:00,17:36:00,0:01:00,23:22:00,49,83,1006
10.12.2010,Overcast,12.21,14,5,8:18:00,17:36:00,11:35:00,22:22:00,34,88,1006
09.12.2010,Partly cloudy,1.17,16,13,8:17:00,17:36:00,11:05:00,21:21:00,23,77,1010
08.12.2010,Sunny,0,14,12,8:16:00,17:36:00,10:30:00,20:17:00,15,67,1017
07.12.2010,Sunny,0,12,9,8:15:00,17:36:00,9:47:00,19:14:00,9,66,1017
06.12.2010,Partly cloudy,0.1,10,8,8:14:00,17:36:00,8:55:00,18:11:00,9,70,1020
05.12.2010,Cloudy,5.65,17,8,8:13:00,17:36:00,7:55:00,17:14:00,27,82,1017
04.12.2010,Sunny,0,18,16,8:12:00,17:36:00,6:47:00,16:23:00,12,66,1011
03.12.2010,Sunny,0,20,17,8:11:00,17:36:00,5:36:00,15:39:00,16,66,1016
02.12.2010,Sunny,0.11,20,17,8:10:00,17:37:00,4:22:00,15:02:00,32,61,1014
01.12.2010,Sunny,0,19,16,8:09:00,17:37:00,3:10:00,14:29:00,27,66,1012
30.11.2010,Sunny,0,18,16,8:08:00,17:37:00,1:58:00,14:00:00,24,70,1013
29.11.2010,Sunny,0,20,17,8:07:00,17:38:00,12:47:00,13:32:00,33,60,1010
28.11.2010,Sunny,0.02,18,14,8:06:00,17:38:00,,13:03:00,11,73,1015
27.11.2010,Light rain shower,5.15,18,16,8:05:00,17:38:00,23:36:00,0:33:00,30,77,1009
26.11.2010,Partly cloudy,0.73,17,14,8:04:00,17:39:00,22:24:00,11:59:00,26,78,1009
25.11.2010,Sunny,5.43,15,14,8:03:00,17:39:00,21:14:00,11:20:00,19,79,1009
24.11.2010,Partly cloudy,0.35,16,14,8:02:00,17:40:00,20:05:00,10:34:00,29,77,1005
23.11.2010,Sunny,6.04,19,15,8:01:00,17:40:00,19:01:00,9:42:00,22,62,1004
22.11.2010,Sunny,0,15,13,8:00:00,17:41:00,18:04:00,8:43:00,8,70,1015
21.11.2010,Sunny,0,15,14,7:58:00,17:42:00,17:17:00,7:40:00,4,78,1018
20.11.2010,Sunny,0,16,15,7:57:00,17:42:00,16:36:00,6:36:00,7,75,1019
19.11.2010,Sunny,0,17,15,7:56:00,17:43:00,16:03:00,5:33:00,8,77,1023
18.11.2010,Sunny,0.24,18,16,7:55:00,17:44:00,15:35:00,4:31:00,12,77,1017
17.11.2010,Sunny,0,17,16,7:54:00,17:44:00,15:09:00,3:32:00,6,77,1014
16.11.2010,Sunny,0,17,16,7:53:00,17:45:00,14:46:00,2:33:00,7,78,1016
15.11.2010,Partly cloudy,0,19,17,7:52:00,17:46:00,14:23:00,1:35:00,9,62,1017
14.11.2010,Sunny,0.73,19,17,7:50:00,17:47:00,14:00:00,12:35:00,10,68,1017
13.11.2010,Sunny,0,17,16,7:49:00,17:48:00,13:35:00,,6,73,1015
12.11.2010,Partly cloudy,0,18,16,7:48:00,17:49:00,13:08:00,23:35:00,9,67,1011
11.11.2010,Cloudy,0,20,16,7:47:00,17:50:00,0:35:00,22:33:00,20,63,1015
10.11.2010,Sunny,0,20,17,7:46:00,17:50:00,11:57:00,21:31:00,31,62,1013
09.11.2010,Sunny,0,20,16,7:44:00,17:51:00,11:10:00,20:28:00,22,64,1007
08.11.2010,Sunny,1.71,18,15,7:43:00,17:52:00,10:13:00,19:29:00,16,69,1010
07.11.2010,Sunny,0,16,14,7:42:00,17:54:00,9:08:00,18:34:00,11,72,1012
06.11.2010,Sunny,0,17,15,7:41:00,17:55:00,7:56:00,17:47:00,6,72,1017
05.11.2010,Sunny,0,16,15,7:40:00,17:56:00,6:41:00,17:06:00,4,70,1025
04.11.2010,Sunny,0,16,13,7:39:00,17:57:00,5:26:00,16:30:00,6,74,1027
03.11.2010,Sunny,0,16,13,7:37:00,17:58:00,4:11:00,15:59:00,5,68,1022
02.11.2010,Sunny,0,16,13,7:36:00,17:59:00,2:58:00,15:30:00,8,65,1021
01.11.2010,Sunny,0,16,13,7:35:00,18:00:00,1:45:00,15:01:00,11,74,1022
31.10.2010,Sunny,0,16,10,7:34:00,18:02:00,12:32:00,14:30:00,14,74,1023
30.10.2010,Sunny,0.06,13,10,7:33:00,18:03:00,,13:58:00,17,71,1023
29.10.2010,Cloudy,3.82,12,10,7:31:00,18:04:00,23:21:00,13:21:00,30,81,1020
28.10.2010,Moderate rain,20.1,14,12,7:30:00,18:05:00,22:12:00,0:37:00,43,89,1014
27.10.2010,Cloudy,2.44,16,15,7:29:00,18:07:00,21:08:00,11:48:00,27,87,1017
26.10.2010,Partly cloudy,2.54,18,17,7:28:00,18:08:00,20:10:00,10:52:00,9,77,1015
25.10.2010,Sunny,0,17,14,7:27:00,18:09:00,19:21:00,9:51:00,6,75,1016
24.10.2010,Sunny,0,18,14,7:26:00,18:11:00,18:38:00,8:48:00,17,83,1019
23.10.2010,Cloudy,0.22,16,14,7:24:00,18:12:00,18:03:00,7:45:00,21,79,1022
22.10.2010,Partly cloudy,0.15,15,14,7:23:00,18:13:00,17:34:00,6:43:00,29,72,1027
21.10.2010,Sunny,1.74,20,15,7:22:00,18:15:00,17:07:00,5:43:00,24,80,1017
20.10.2010,Sunny,0.07,20,18,7:21:00,18:16:00,16:43:00,4:43:00,17,78,1008
19.10.2010,Sunny,1.7,21,17,7:20:00,18:18:00,16:20:00,3:45:00,16,82,1008
18.10.2010,Overcast,9.7,18,17,7:19:00,18:19:00,15:58:00,2:45:00,9,88,1012
17.10.2010,Moderate or heavy rain shower,9.2,18,16,7:18:00,18:21:00,15:34:00,1:46:00,6,85,1013
16.10.2010,Partly cloudy,0,18,15,7:17:00,18:22:00,15:08:00,12:46:00,10,89,1010
15.10.2010,Overcast,0.89,17,15,7:15:00,18:24:00,14:38:00,,15,91,1007
14.10.2010,Overcast,10.16,17,16,7:14:00,18:25:00,14:03:00,23:45:00,20,93,1008
13.10.2010,Cloudy,6.24,17,16,7:13:00,18:27:00,13:21:00,22:43:00,10,89,1013
12.10.2010,Partly cloudy,0.51,17,16,7:12:00,18:29:00,0:30:00,21:43:00,7,63,1016
11.10.2010,Sunny,0,17,14,7:11:00,18:30:00,11:30:00,20:47:00,6,56,1016
10.10.2010,Sunny,1.22,15,12,7:10:00,18:32:00,10:22:00,19:57:00,15,65,1014
09.10.2010,Partly cloudy,3.97,12,11,7:09:00,18:33:00,9:08:00,19:14:00,23,74,1017
08.10.2010,Overcast,6.68,14,12,7:08:00,18:35:00,7:52:00,18:36:00,32,83,1018
07.10.2010,Partly cloudy,0.69,17,14,7:07:00,18:37:00,6:35:00,18:02:00,31,74,1020
06.10.2010,Partly cloudy,0.49,19,16,7:06:00,18:38:00,5:18:00,17:32:00,25,69,1019
05.10.2010,Sunny,0,19,15,7:05:00,18:40:00,4:02:00,17:02:00,21,68,1021
04.10.2010,Sunny,0.02,18,15,7:04:00,18:42:00,2:46:00,16:31:00,21,70,1022
03.10.2010,Sunny,1.02,17,15,7:03:00,18:43:00,1:32:00,15:59:00,19,71,1022
02.10.2010,Sunny,0.24,19,16,7:01:00,18:45:00,12:20:00,15:22:00,14,65,1019
